"","X","Animal_Species","Animal_Species_Corrected","Animal_Family","Animal_Taxa_Type","Plant_Species","Plant_Species_Corrected","Plant_Family","Plant_Life_Form","Plant_Part_Exploited","Interaction_Type","Data_Collection","Study_Site","Lat","Long","Study_ID","Genus","spp","Interaction","meanWD","sdWD"
"2909","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Dacryodes huettneri","Dacryodes_buettneri","Burseraceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Dacryodes","buettneri","Antagonistic",0.568825303631554,0.0941339098036177
"2910","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Dacryodes huettneri","Dacryodes_buettneri","Burseraceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Dacryodes","buettneri","Antagonistic",0.568825303631554,0.0941339098036177
"2911","Forest_Elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Dacryodes edulis","Pachylobus_edulis","Burseraceae","Tree","Fruit","Dispersal","Feces","Banyang-Mbo Wildlife Sanctuary","5""8'-5""33'N","9""29'-9""47'E","18","Dacryodes","edulis","Mutualistic",0.568825303631554,0.0941339098036177
"2912","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Dacryodes normandii","Pachylobus_normandii","Burseraceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Dacryodes","normandii","Mutualistic",0.568825303631554,0.0941339098036177
"2913","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Dacryodes normandii","Pachylobus_normandii","Burseraceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Dacryodes","normandii","Antagonistic",0.568825303631554,0.0941339098036177
"2914","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Daniellia oliveri","Daniellia_oliveri","Fabaceae","Tree","Leaf","Consumption","Observation","Santchou Reserve","","","8","Daniellia","oliveri","Antagonistic",0.452254329004329,0.0941339098036177
"2916","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Desbordesia glaucescens","Desbordesia_glaucescens","Irvingiaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Desbordesia","insignis","Antagonistic",0.931,0.0941339098036177
"2917","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Desplatsia chrysochlamys","Desplatsia_chrysochlamys","Malvaceae","Shrub","Seed","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Desplatsia","chrysochlamys","Mutualistic",0.48873153604215,0.123401724247162
"2918","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Desplatsia chrysochlamys ","Desplatsia_chrysochlamys","Malvaceae","Shrub","Fruit","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Desplatsia","chrysochlamys","Mutualistic",0.48873153604215,0.123401724247162
"2919","Forest_Elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Desplatsia dewevrei","Desplatsia_dewevrei","Malvaceae","Tree","Fruit","Dispersal","Feces","Banyang-Mbo Wildlife Sanctuary","5""8'-5""33'N","9""29'-9""47'E","18","Desplatsia","dewevrei","Mutualistic",0.48873153604215,0.123401724247162
"2920","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Desplatsia subericarpa","Desplatsia_subericarpa","Malvaceae","","Fruit","Dispersal","Feces","Santchou Reserve","","","8","Desplatsia","subericarpa","Mutualistic",0.48873153604215,0.123401724247162
"2921","African_Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Detarium microcarpum","Detarium_macrocarpum","Fabaceae","","Leaf","Consumption","Observation, feces","Manovo Gounda St Floris National Park- Gounda ","21""15'E","9""51'N","63","Detarium","macrocarpum","Antagonistic",0.7,0.0941339098036177
"2922","African_Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Detarium microcarpum","Detarium_macrocarpum","Fabaceae","","Root","Consumption","Observation, feces","Manovo Gounda St Floris National Park- Gounda ","21""15'E","9""51'N","63","Detarium","macrocarpum","Antagonistic",0.7,0.0941339098036177
"2923","African_Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Detarium microcarpum","Detarium_macrocarpum","Fabaceae","","Bark","Consumption","Observation, feces","Manovo Gounda St Floris National Park- Gounda ","21""15'E","9""51'N","63","Detarium","macrocarpum","Antagonistic",0.7,0.0941339098036177
"2924","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Detarium macrocarpum","Detarium_macrocarpum","Fabaceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Detarium","macrocarpum","Mutualistic",0.7,0.0941339098036177
"2925","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Detarium macrocarpum","Detarium_macrocarpum","Fabaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Detarium","macrocarpum","Antagonistic",0.7,0.0941339098036177
"2926","Forest_Elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Detarium macrocarpum","Detarium_macrocarpum","Fabaceae","Tree","Fruit","Dispersal","Feces","Banyang-Mbo Wildlife Sanctuary","5""8'-5""33'N","9""29'-9""47'E","18","Detarium","macrocarpum","Mutualistic",0.7,0.0941339098036177
"2927","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Detarium senegalense","Detarium_senegalense","Fabaceae","Tree","Fruit","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Detarium","senegalense","Mutualistic",0.7,0.0941339098036177
"2928","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Detarium senegalense","Detarium_senegalense","Fabaceae","Tree","Seed","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Detarium","senegalense","Mutualistic",0.7,0.0941339098036177
"2933","Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Dichrostachys cinerea","Alantsilodendron_pilosum","Fabaceae","","Leaf","Consumption","Feeding trails","Kibale National Park","","","42","Dichrostachys","cinerea","Antagonistic",0.99,0.0941339098036177
"2934","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Dioscorea minutiflora","Dioscorea_minutiflora","Dioscoreaceae","Liana","Root","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Dioscorea","minutiflora","Antagonistic",0.538021683802522,0.149653546988231
"2935","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Dioscorea praehensilis","Dioscorea_praehensilis","Dioscoreaceae","Liana","Root","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Dioscorea","praehensilis","Antagonistic",0.538021683802522,0.149653546988231
"2936","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Dioscorea preussii","Dioscorea_preussii","Dioscoreaceae","Liana","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Dioscorea","preussii","Antagonistic",0.538021683802522,0.149653546988231
"2937","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros obyssinica","Diospyros_abyssinica","Ebenaceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Diospyros","abyssinica","Mutualistic",0.683275126262626,0.0941339098036177
"2938","Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Diospyros abyssinica","Diospyros_abyssinica","Ebenaceae","","Leaf","Consumption","Feeding trails","Kibale National Park","","","42","Diospyros","abyssinica","Antagonistic",0.683275126262626,0.0941339098036177
"2939","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros abyssinica","Diospyros_abyssinica","Ebenaceae","","Seed","Dispersal","Feces","Loango National Park","","","10","Diospyros","abyssinica","Mutualistic",0.683275126262626,0.0941339098036177
"2940","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros denso","Diospyros_dendo","Ebenaceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Diospyros","dendo","Mutualistic",0.683275126262626,0.0941339098036177
"2941","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros denso","Diospyros_dendo","Ebenaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Diospyros","dendo","Antagonistic",0.683275126262626,0.0941339098036177
"2942","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros mamii","Diospyros_mannii","Ebenaceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Diospyros","mannii","Mutualistic",0.683275126262626,0.0941339098036177
"2943","Forest_Elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros mannii","Diospyros_mannii","Ebenaceae","Shrub","Fruit","Dispersal","Feces","Banyang-Mbo Wildlife Sanctuary","5""8'-5""33'N","9""29'-9""47'E","18","Diospyros","mannii","Mutualistic",0.683275126262626,0.0941339098036177
"2944","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros mespiliformis ","Diospyros_mespiliformis","Ebenaceae","Tree","Leaf","Consumption","Observation","Santchou Reserve","","","8","Diospyros","mespiliformis","Antagonistic",0.683275126262626,0.0941339098036177
"2945","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros polystemon","Diospyros_polystemon","Ebenaceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Diospyros","polystemon","Mutualistic",0.683275126262626,0.0941339098036177
"2946","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros viridicans","Diospyros_viridicans","Ebenaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Diospyros","viridicans","Antagonistic",0.683275126262626,0.0941339098036177
"2947","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros viridicans","Diospyros_viridicans","Ebenaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Diospyros","viridicans","Antagonistic",0.683275126262626,0.0941339098036177
"2948","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Diospyros zankeri","Diospyros_zenkeri","Ebenaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Diospyros","zenkeri","Antagonistic",0.683275126262626,0.0941339098036177
"2949","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Discoglypremna caloneura","Discoglypremna_caloneura","Euphorbiaceae","Tree","Fruit","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Discoglypremna","caloneura","Mutualistic",0.3396,0.0941339098036177
"2950","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Discoglypremna caloneura","Discoglypremna_caloneura","Euphorbiaceae","Tree","Seed","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Discoglypremna","caloneura","Mutualistic",0.3396,0.0941339098036177
"2951","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Discoglypremna caloneura","Discoglypremna_caloneura","Euphorbiaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Discoglypremna","caloneura","Antagonistic",0.3396,0.0941339098036177
"2952","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Distamonanthus bethamianus","Distemonanthus_benthamianus","Fabaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Distemonanthus","benthamianus","Antagonistic",0.604571428571429,0.0941339098036177
"2953","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Distemonanthus benthamianus","Distemonanthus_benthamianus","Fabaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Distemonanthus","benthamianus","Antagonistic",0.604571428571429,0.0941339098036177
"2954","Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Dombeya mukole","Dombeya_kirkii","Malvaceae","","Bark","Consumption","Feeding trails","Kibale National Park","","","42","Dombeya","kirkii","Antagonistic",0.484,0.0941339098036177
"2955","Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Dovyalis abyssinica","Dovyalis_abyssinica","Salicaceae","","Fruit","Consumption","Feeding trails","Kibale National Park","","","42","Dovyalis","abyssinica","Mutualistic",0.579,0.0941339098036177
"2956","Forest_Elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Dovyalis zenkeri","Dovyalis_zenkeri","Salicaceae","Tree","Fruit","Dispersal","Feces","Banyang-Mbo Wildlife Sanctuary","5""8'-5""33'N","9""29'-9""47'E","18","Dovyalis","zenkeri","Mutualistic",0.579,0.0941339098036177
"2957","Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Dracaena laxissima","Dracaena_laxissima","Asparagaceae","","Leaf","Consumption","Feeding trails","Kibale National Park","","","42","Dracaena","laxissima","Antagonistic",0.41825,0.0941339098036177
"2959","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Duboscia macrocarpa ","Duboscia_macrocarpa","Malvaceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Duboscia","macrocarpa","Mutualistic",0.48873153604215,0.123401724247162
"2960","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Duboscia macrocarpa ","Duboscia_macrocarpa","Malvaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Duboscia","macrocarpa","Antagonistic",0.48873153604215,0.123401724247162
"2961","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Duboscia macrocarpa ","Duboscia_macrocarpa","Malvaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Duboscia","macrocarpa","Antagonistic",0.48873153604215,0.123401724247162
"2962","Forest_Elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Duboscia macrocarpa","Duboscia_macrocarpa","Malvaceae","Tree","Fruit","Dispersal","Feces","Banyang-Mbo Wildlife Sanctuary","5""8'-5""33'N","9""29'-9""47'E","18","Duboscia","macrocarpa","Mutualistic",0.48873153604215,0.123401724247162
"2963","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Duboscia viridiflora","Duboscia_viridiflora","Malvaceae","","Fruit","Dispersal","Feces","Santchou Reserve","","","8","Duboscia","viridiflora","Mutualistic",0.48873153604215,0.123401724247162
"2964","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Duboscia viridiflora","Duboscia_viridiflora","Malvaceae","Tree","Leaf","Consumption","Observation","Santchou Reserve","","","8","Duboscia","viridiflora","Antagonistic",0.48873153604215,0.123401724247162
"2965","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Duboscia viridiflora","Duboscia_viridiflora","Malvaceae","Tree","Seed","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Duboscia","viridiflora","Mutualistic",0.48873153604215,0.123401724247162
"2966","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Duboscia viridiflora","Duboscia_viridiflora","Malvaceae","Tree","Fruit","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Duboscia","viridiflora","Mutualistic",0.48873153604215,0.123401724247162
"2967","Forest_Elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Pachypodanthium staudtii","Duguetia_staudtii","Annonaceae","Shrub","Fruit","Dispersal","Feces","Banyang-Mbo Wildlife Sanctuary","5""8'-5""33'N","9""29'-9""47'E","18","Duguetia","staudtii","Mutualistic",0.72885,0.0941339098036177
"2968","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Elaeis guineensis","Elaeis_guineensis","Arecaceae","","Fruit","Dispersal","Feces","Santchou Reserve","","","8","Elaeis","guineensis","Mutualistic",0.551760416666667,0.123401724247162
"2969","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Elaeis guinuensis","Elaeis_guineensis","Arecaceae","Tree","Bark","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Elaeis","guineensis","Antagonistic",0.551760416666667,0.123401724247162
"2970","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Elaeis guinuensis ","Elaeis_guineensis","Arecaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Elaeis","guineensis","Antagonistic",0.551760416666667,0.123401724247162
"2971","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Entandrophragma angolense","Entandrophragma_angolense","Meliaceae","Tree","Bark","Consumption","Observation","Santchou Reserve","","","8","Entandrophragma","angolense","Antagonistic",0.519727430555556,0.0941339098036177
"2972","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Entandrophragma angolense","Entandrophragma_angolense","Meliaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Entandrophragma","angolense","Antagonistic",0.519727430555556,0.0941339098036177
"2973","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Entandrophragma angolense","Entandrophragma_angolense","Meliaceae","Tree","Bark","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Entandrophragma","angolense","Antagonistic",0.519727430555556,0.0941339098036177
"2974","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Entandrophragma utile ","Entandrophragma_utile","Meliaceae","Tree","Bark","Consumption","Observation","Santchou Reserve","","","8","Entandrophragma","utile","Antagonistic",0.519727430555556,0.0941339098036177
"2975","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Erismadelphus exsul","Erismadelphus_exsul","Vochysiaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Erismadelphus","exsul","Antagonistic",0.6071,0.0941339098036177
"2976","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Erythrina mildbraedii ","Erythrina_mildbraedii","Fabaceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Erythrina","mildbraedii","Antagonistic",0.289050724637681,0.0941339098036177
"2979","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Eugenia fernandopoana","Eugenia_fernandopoana","Myrtaceae","","Seed","Dispersal","Feces","Loango National Park","","","10","Eugenia","fernandopoana","Mutualistic",0.722760273972603,0.0941339098036177
"2980","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Eugenia staudtii","Eugenia_staudtii","Myrtaceae","","Seed","Dispersal","Feces","Loango National Park","","","10","Eugenia","staudtii","Mutualistic",0.722760273972603,0.0941339098036177
"2984","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus exasperata","Ficus_ampelos","Moraceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Ficus","ampelas","Antagonistic",0.405534661835749,0.0941339098036177
"2985","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus exasperata","Ficus_ampelos","Moraceae","Tree","Bark","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Ficus","ampelas","Antagonistic",0.405534661835749,0.0941339098036177
"2986","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus exasperata","Ficus_ampelos","Moraceae","Tree","Fruit","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Ficus","ampelas","Mutualistic",0.405534661835749,0.0941339098036177
"2987","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus exasperata","Ficus_ampelos","Moraceae","Tree","Seed","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Ficus","ampelas","Mutualistic",0.405534661835749,0.0941339098036177
"2988","Elephant","Loxodonta africana","Loxodonta_africana","Elephantidae","Elephant","Ficus asperifolia","Ficus_asperifolia","Moraceae","","Leaf","Consumption","Feeding trails","Kibale National Park","","","42","Ficus","asperifolia","Antagonistic",0.405534661835749,0.0941339098036177
"2989","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus dicranostyla","Ficus_dicranostyla","Moraceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Ficus","dicranostyla","Antagonistic",0.405534661835749,0.0941339098036177
"2990","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus vagelii ","Ficus_lutea","Moraceae","Tree","Bark","Consumption","Observation","Santchou Reserve","","","8","Ficus","lutea","Antagonistic",0.405534661835749,0.0941339098036177
"2991","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus vogelii","Ficus_lutea","Moraceae","Tree","Leaf","Consumption","Observation","Santchou Reserve","","","8","Ficus","lutea","Antagonistic",0.405534661835749,0.0941339098036177
"2992","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus mucuso","Ficus_mucuso","Moraceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Ficus","mucuso","Mutualistic",0.405534661835749,0.0941339098036177
"2993","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus mucuso","Ficus_mucuso","Moraceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Ficus","mucuso","Antagonistic",0.405534661835749,0.0941339098036177
"2994","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus mucuso","Ficus_mucuso","Moraceae","Tree","Fruit","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Ficus","mucuso","Mutualistic",0.405534661835749,0.0941339098036177
"2995","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus mucuso","Ficus_mucuso","Moraceae","Tree","Seed","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Ficus","mucuso","Mutualistic",0.405534661835749,0.0941339098036177
"2996","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus recurvata","Ficus_recurvata","Moraceae","Tree","Fruit","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Ficus","recurvata","Mutualistic",0.405534661835749,0.0941339098036177
"2997","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus recurvata","Ficus_recurvata","Moraceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Ficus","recurvata","Antagonistic",0.405534661835749,0.0941339098036177
"2998","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus goliath","Ficus_recurvata","Moraceae","Tree","Fruit","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Ficus","recurvata","Mutualistic",0.405534661835749,0.0941339098036177
"2999","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus goliath","Ficus_recurvata","Moraceae","Tree","Seed","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Ficus","recurvata","Mutualistic",0.405534661835749,0.0941339098036177
"3000","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus capensis ","Ficus_sur","Moraceae","Tree","Leaf","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Ficus","sur","Antagonistic",0.405534661835749,0.0941339098036177
"3001","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus thonningii","Ficus_thonningii","Moraceae","Epiphyte","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Ficus","thonningii","Antagonistic",0.405534661835749,0.0941339098036177
"3002","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Ficus thonningii","Ficus_thonningii","Moraceae","Epiphyte","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Ficus","thonningii","Antagonistic",0.405534661835749,0.0941339098036177
"3003","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Fillaeopsis discophora","Fillaeopsis_discophora","Fabaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Fillaeopsis","discophora","Antagonistic",0.501,0.0941339098036177
"3004","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Mitragyna ciliata","Fleroya_ledermannii","Rubiaceae","Tree","Leaf","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Fleroya","ledermannii","Antagonistic",0.637445334781665,0.123401724247162
"3005","African_forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Mitragyna ciliata","Fleroya_ledermannii","Rubiaceae","Tree","Bark","Consumption","Observation, feces","Lopé Reserve","0""10'S","11""35'E","15","Fleroya","ledermannii","Antagonistic",0.637445334781665,0.123401724247162
"3006","Forest_elephant","Loxodonta africana cyclotis","Loxodonta_africana","Elephantidae","Elephant","Funtumia africana","Funtumia_africana","Apocynaceae","Tree","Seed","Consumption","Feces, tracks","Bossematié Forest Reserve","6""22-6'33N","3""24-3""35W","9","Funtumia","africana","Mutualistic",0.424,0.0941339098036177
